city,country,temp,temp_max,temp_min,humidity,pressure,sky,sunrise,sunset,wind,wind_deg,dt,cloudiness
Saulzet-le-Chaud,FR,-0.1,-0.1,-1.13,93,1033,Clouds,08:22 AM,05:04 PM,1.03,,11:33 PM,90
Montregard,FR,-1.9,-1.03,-1.9,94,1034,Clouds,08:15 AM,05:01 PM,1.61,,11:33 PM,78
Montregard,FR,-1.9,-1.03,-1.9,94,1034,Clouds,08:15 AM,05:01 PM,1.61,,11:33 PM,78
Saint-Capraise-de-Lalinde,FR,0.2,4.2,-1,84,1029,Mist,08:29 AM,05:17 PM,0.51,,11:33 PM,20
Saint-Capraise-de-Lalinde,FR,0.2,4.2,-1,84,1029,Mist,08:29 AM,05:17 PM,0.51,,11:33 PM,20
Tourriers,FR,3.66,4.93,3.18,86,1031,Clear,08:34 AM,05:15 PM,0.89,,11:33 PM,0
Tourriers,FR,3.66,4.93,3.18,86,1031,Clear,08:34 AM,05:15 PM,0.89,,11:33 PM,0
Sadroc,FR,0.8,0.8,0.8,80,1030,Clear,08:27 AM,05:11 PM,1.24,,11:33 PM,0
Sadroc,FR,0.8,0.8,0.8,80,1030,Clear,08:27 AM,05:11 PM,1.24,,11:33 PM,0
Maltot,FR,10.07,10.08,9.21,76,1038,Clouds,08:50 AM,05:04 PM,3.09,,11:33 PM,90
Maltot,FR,10.07,10.08,9.21,76,1038,Clouds,08:50 AM,05:04 PM,3.09,,11:33 PM,90
Morteaux-Coulibœuf,FR,9.87,10.14,6.69,92,1037,Clouds,08:48 AM,05:03 PM,2.53,,11:33 PM,27
Morteaux-Coulibœuf,FR,9.87,10.14,6.69,92,1037,Clouds,08:48 AM,05:03 PM,2.53,,11:33 PM,27
Castelnau-Chalosse,FR,3.49,5.04,1.77,99,1029,Clear,08:30 AM,05:27 PM,1.03,,11:33 PM,5
Castelnau-Chalosse,FR,3.49,5.04,1.77,99,1029,Clear,08:30 AM,05:27 PM,1.03,,11:33 PM,5
Saint-Lothain,FR,0.56,4.62,-1.17,92,1034,Clear,08:16 AM,04:49 PM,1.46,,11:33 PM,3
Saint-Lothain,FR,0.56,4.62,-1.17,92,1034,Clear,08:16 AM,04:49 PM,1.46,,11:33 PM,3
Argagnon,FR,3.5,4.97,1.7,82,1028,Clear,08:29 AM,05:27 PM,1.2,,11:33 PM,3
Argagnon,FR,3.5,4.97,1.7,82,1028,Clear,08:29 AM,05:27 PM,1.2,,11:33 PM,3
Sainte-Colombe,FR,3.8,4.9,3.24,86,1033,Clouds,08:14 AM,04:57 PM,1.36,,11:33 PM,97
Sainte-Colombe,FR,3.8,4.9,3.24,86,1033,Clouds,08:14 AM,04:57 PM,1.36,,11:33 PM,97
Castetpugon,FR,2.72,5.7,0.81,83,1029,Clear,08:28 AM,05:25 PM,1.15,,11:33 PM,4
Castetpugon,FR,2.72,5.7,0.81,83,1029,Clear,08:28 AM,05:25 PM,1.15,,11:33 PM,4
Ayguemorte-les-Graves,FR,3.27,3.41,3.08,82,1029,Clear,08:33 AM,05:22 PM,2.2,,11:33 PM,1
Ayguemorte-les-Graves,FR,3.27,3.41,3.08,82,1029,Clear,08:33 AM,05:22 PM,2.2,,11:33 PM,1
Cazideroque,FR,2.2,8.2,-1.53,79,1029,Clear,08:26 AM,05:17 PM,1.37,,11:33 PM,0
Cazideroque,FR,2.2,8.2,-1.53,79,1029,Clear,08:26 AM,05:17 PM,1.37,,11:33 PM,0
Sarceaux,FR,9.43,9.43,9.43,93,1037,Clouds,08:47 AM,05:04 PM,2.6,,11:33 PM,15
Sarceaux,FR,9.43,9.43,9.43,93,1037,Clouds,08:47 AM,05:04 PM,2.6,,11:33 PM,15
Tournebu,FR,9.43,9.43,8.9,92,1038,Clouds,08:49 AM,05:04 PM,2.66,,11:33 PM,32
Tournebu,FR,9.43,9.43,8.9,92,1038,Clouds,08:49 AM,05:04 PM,2.66,,11:33 PM,32
Vouilly,FR,10.28,10.69,10.28,87,1037,Clouds,08:53 AM,05:05 PM,3.9,,11:33 PM,72
Vouilly,FR,10.28,10.69,10.28,87,1037,Clouds,08:53 AM,05:05 PM,3.9,,11:33 PM,72
Saon,FR,10.38,10.79,10.38,89,1038,Clouds,08:53 AM,05:05 PM,3.72,,11:33 PM,70
Saon,FR,10.38,10.79,10.38,89,1038,Clouds,08:53 AM,05:05 PM,3.72,,11:33 PM,70
Saint-Priest-Bramefant,FR,1.76,2.33,-2.21,96,1034,Clear,08:22 AM,05:01 PM,0.44,,11:33 PM,0
Saint-Priest-Bramefant,FR,1.76,2.33,-2.21,96,1034,Clear,08:22 AM,05:01 PM,0.44,,11:33 PM,0
Fierville-les-Mines,FR,10,10.4,9.05,79,1037,Clouds,08:56 AM,05:08 PM,3.75,,11:33 PM,41
Fierville-les-Mines,FR,10,10.4,9.05,79,1037,Clouds,08:56 AM,05:08 PM,3.75,,11:33 PM,41
La Mancellière-sur-Vire,FR,10.32,10.32,10.32,91,1037,Clouds,08:52 AM,05:07 PM,2.65,,11:33 PM,16
La Mancellière-sur-Vire,FR,10.32,10.32,10.32,91,1037,Clouds,08:52 AM,05:07 PM,2.65,,11:33 PM,16
Cours-de-Monségur,FR,1.85,4.18,-1.03,83,1029,Clear,08:30 AM,05:19 PM,1.71,,11:34 PM,0
Cours-de-Monségur,FR,1.85,4.18,-1.03,83,1029,Clear,08:30 AM,05:19 PM,1.71,,11:34 PM,0
Saint-André-de-Double,FR,2.35,4.96,2.07,77,1030,Clear,08:31 AM,05:17 PM,2.79,,11:34 PM,0
Saint-André-de-Double,FR,2.35,4.96,2.07,77,1030,Clear,08:31 AM,05:17 PM,2.79,,11:34 PM,0
Teurthéville-Bocage,FR,10.4,10.4,10.09,76,1038,Clouds,08:56 AM,05:06 PM,4.63,,11:34 PM,90
Teurthéville-Bocage,FR,10.4,10.4,10.09,76,1038,Clouds,08:56 AM,05:06 PM,4.63,,11:34 PM,90
Treban,FR,-0.12,1.79,-2.75,97,1034,Clear,08:24 AM,05:01 PM,0.73,,11:34 PM,3
Treban,FR,-0.12,1.79,-2.75,97,1034,Clear,08:24 AM,05:01 PM,0.73,,11:34 PM,3
Châtel-Montagne,FR,-1.07,0.71,-3.83,100,1034,Clear,08:21 AM,05:00 PM,0.84,,11:34 PM,4
Châtel-Montagne,FR,-1.07,0.71,-3.83,100,1034,Clear,08:21 AM,05:00 PM,0.84,,11:34 PM,4
Vailhac,FR,-1.62,-1.62,-1.62,96,1034,Clouds,08:18 AM,05:04 PM,0.23,,11:34 PM,89
La Gresle,FR,0.63,2.15,-3.77,92,1034,Clouds,08:19 AM,04:58 PM,1.18,,11:34 PM,60
La Gresle,FR,0.63,2.15,-3.77,92,1034,Clouds,08:19 AM,04:58 PM,1.18,,11:34 PM,60
Carves,FR,-0.37,3.18,-2.02,88,1029,Clear,08:27 AM,05:15 PM,1.25,,11:34 PM,0
Carves,FR,-0.37,3.18,-2.02,88,1029,Clear,08:27 AM,05:15 PM,1.25,,11:34 PM,0
Lusignac,FR,3.07,4.93,2.04,78,1030,Clear,08:32 AM,05:16 PM,3.21,,11:34 PM,0
Lusignac,FR,3.07,4.93,2.04,78,1030,Clear,08:32 AM,05:16 PM,3.21,,11:34 PM,0
Quettetot,FR,9.67,9.89,8.54,77,1038,Clouds,08:57 AM,05:07 PM,3.72,,11:34 PM,62
Quettetot,FR,9.67,9.89,8.54,77,1038,Clouds,08:57 AM,05:07 PM,3.72,,11:34 PM,62
Allons,FR,1.66,4.53,0.56,85,1029,Clear,08:29 AM,05:22 PM,1.26,,11:30 PM,2
Allons,FR,1.66,4.53,0.56,85,1029,Clear,08:29 AM,05:22 PM,1.26,,11:30 PM,2
Affoux,FR,-0.42,0.19,-2.62,95,1034,Clouds,08:17 AM,04:58 PM,0.93,,11:34 PM,70
Affoux,FR,-0.42,0.19,-2.62,95,1034,Clouds,08:17 AM,04:58 PM,0.93,,11:34 PM,70
Sainte-Marie-du-Bois,FR,7.83,7.83,7.83,92,1037,Clear,08:50 AM,05:08 PM,3.52,,11:34 PM,0
Sainte-Marie-du-Bois,FR,7.83,7.83,7.83,92,1037,Clear,08:50 AM,05:08 PM,3.52,,11:34 PM,0
La Charnée,FR,1.2,3.83,0.34,98,1034,Clear,08:26 AM,05:00 PM,0.86,,11:34 PM,10
Saint-Martin-de-Landelles,FR,7.53,8.26,7.51,92,1037,Clear,08:51 AM,05:09 PM,3.23,,11:34 PM,0
Saint-Martin-de-Landelles,FR,7.53,8.26,7.51,92,1037,Clear,08:51 AM,05:09 PM,3.23,,11:34 PM,0
Halsou,FR,5.4,8.38,2.06,100,1028,Mist,08:32 AM,05:30 PM,2.06,,11:34 PM,3
Halsou,FR,5.4,8.38,2.06,100,1028,Mist,08:32 AM,05:30 PM,2.06,,11:34 PM,3
Canconles,FR,-2.7,-2,-2.7,96,1034,Clouds,08:15 AM,05:02 PM,1.57,,11:34 PM,86
Saint-Michel,FR,3.57,5.67,2.58,95,1038,Clear,08:35 AM,04:42 PM,2.96,,11:34 PM,1
Saint-Michel,FR,3.57,5.67,2.58,95,1038,Clear,08:35 AM,04:42 PM,2.96,,11:34 PM,1
Roucamps,FR,8.7,8.7,8.7,92,1037,Clouds,08:50 AM,05:05 PM,2.83,,11:34 PM,23
Roucamps,FR,8.7,8.7,8.7,92,1037,Clouds,08:50 AM,05:05 PM,2.83,,11:34 PM,23
Ouillon,FR,2.23,2.73,0.33,100,1028,Clear,08:27 AM,05:26 PM,2.06,,11:34 PM,0
Ouillon,FR,2.23,2.73,0.33,100,1028,Clear,08:27 AM,05:26 PM,2.06,,11:34 PM,0
Coulvain,FR,9.32,9.32,9.32,91,1037,Clouds,08:51 AM,05:05 PM,3.15,,11:34 PM,26
Coulvain,FR,9.32,9.32,9.32,91,1037,Clouds,08:51 AM,05:05 PM,3.15,,11:34 PM,26
Émiéville,FR,10.21,10.41,6.97,76,1038,Clouds,08:49 AM,05:03 PM,3.09,,11:34 PM,90
Émiéville,FR,10.21,10.41,6.97,76,1038,Clouds,08:49 AM,05:03 PM,3.09,,11:34 PM,90
Sept-Vents,FR,9.25,9.25,9.25,91,1037,Clouds,08:51 AM,05:06 PM,3.11,,11:34 PM,28
Sept-Vents,FR,9.25,9.25,9.25,91,1037,Clouds,08:51 AM,05:06 PM,3.11,,11:34 PM,28
Missy,FR,9.85,9.86,8.98,76,1038,Clouds,08:51 AM,05:04 PM,3.09,,11:34 PM,90
Missy,FR,9.85,9.86,8.98,76,1038,Clouds,08:51 AM,05:04 PM,3.09,,11:34 PM,90
Épaney,FR,9.71,9.8,6.36,92,1037,Clouds,08:48 AM,05:03 PM,2.67,,11:34 PM,30
Épaney,FR,9.71,9.8,6.36,92,1037,Clouds,08:48 AM,05:03 PM,2.67,,11:34 PM,30
Vaudrimesnil,FR,10.41,10.69,9.34,88,1037,Clouds,08:54 AM,05:08 PM,2.99,,11:34 PM,12
Vaudrimesnil,FR,10.41,10.69,9.34,88,1037,Clouds,08:54 AM,05:08 PM,2.99,,11:34 PM,12
Couterne,FR,7.82,7.82,7.82,92,1037,Clear,08:47 AM,05:06 PM,3.58,,11:34 PM,0
Couterne,FR,7.82,7.82,7.82,92,1037,Clear,08:47 AM,05:06 PM,3.58,,11:34 PM,0
Lannes,FR,3.56,8.42,0.74,82,1029,Clear,08:27 AM,05:21 PM,1.27,,11:34 PM,1
Lannes,FR,3.56,8.42,0.74,82,1029,Clear,08:27 AM,05:21 PM,1.27,,11:34 PM,1
Canenx-et-Réaut,FR,3.16,4.84,1.67,100,1029,Fog,08:30 AM,05:24 PM,0,,11:34 PM,2
Canenx-et-Réaut,FR,3.16,4.84,1.67,100,1029,Fog,08:30 AM,05:24 PM,0,,11:34 PM,2
Jozerand,FR,0.71,1.12,-1.25,96,1034,Clear,08:23 AM,05:02 PM,1.2,,11:34 PM,2
Jozerand,FR,0.71,1.12,-1.25,96,1034,Clear,08:23 AM,05:02 PM,1.2,,11:34 PM,2
Saint-Sauvier,FR,-0.63,0.09,-1.25,96,1034,Clear,08:28 AM,05:04 PM,1.88,,11:34 PM,4
Saint-Sauvier,FR,-0.63,0.09,-1.25,96,1034,Clear,08:28 AM,05:04 PM,1.88,,11:34 PM,4
Les Vignes,FR,-0.29,0.38,-1.53,93,1034,Clouds,08:21 AM,05:01 PM,0.46,,11:34 PM,41
Haux,FR,2.13,3.38,2.13,68,1029,Clear,08:28 AM,05:29 PM,2.24,,11:34 PM,5
Haux,FR,2.13,3.38,2.13,68,1029,Clear,08:28 AM,05:29 PM,2.24,,11:34 PM,5
Fouleix,FR,0.82,4.5,-1.81,72,1028,Clear,08:29 AM,05:16 PM,0.89,,11:34 PM,0
Fouleix,FR,0.82,4.5,-1.81,72,1028,Clear,08:29 AM,05:16 PM,0.89,,11:34 PM,0
Lapte,FR,-1.02,-1.02,-1.02,92,1034,Clouds,08:16 AM,05:01 PM,1.36,,11:34 PM,91
Lapte,FR,-1.02,-1.02,-1.02,92,1034,Clouds,08:16 AM,05:01 PM,1.36,,11:34 PM,91
Champagnac-de-Belair,FR,3.36,5.73,1.88,81,1030,Clear,08:30 AM,05:14 PM,2.69,,11:34 PM,0
Champagnac-de-Belair,FR,3.36,5.73,1.88,81,1030,Clear,08:30 AM,05:14 PM,2.69,,11:34 PM,0
Cléville,FR,10.13,10.41,6.97,89,1038,Clouds,08:49 AM,05:02 PM,3.03,,11:34 PM,37
Cléville,FR,10.13,10.41,6.97,89,1038,Clouds,08:49 AM,05:02 PM,3.03,,11:34 PM,37
Coindet,FR,-0.73,-0.73,-0.73,94,1034,Clouds,08:16 AM,05:02 PM,0.76,,11:34 PM,71
Nicorps,FR,9.62,10.21,8.73,91,1037,Clear,08:54 AM,05:08 PM,2.86,,11:34 PM,2
Nicorps,FR,9.62,10.21,8.73,91,1037,Clear,08:54 AM,05:08 PM,2.86,,11:34 PM,2
Saint-Gérand-le-Puy,FR,-0.17,1.97,-2.58,97,1034,Clear,08:22 AM,05:00 PM,0.99,,11:34 PM,4
Saint-Gérand-le-Puy,FR,-0.17,1.97,-2.58,97,1034,Clear,08:22 AM,05:00 PM,0.99,,11:34 PM,4
Quinssaines,FR,-0.05,0.7,-0.64,95,1034,Clear,08:27 AM,05:04 PM,1.73,,11:34 PM,0
Quinssaines,FR,-0.05,0.7,-0.64,95,1034,Clear,08:27 AM,05:04 PM,1.73,,11:34 PM,0
Cendrieux,FR,0.6,4.19,-2.12,72,1029,Clear,08:28 AM,05:15 PM,2.07,,11:34 PM,0
Cendrieux,FR,0.6,4.19,-2.12,72,1029,Clear,08:28 AM,05:15 PM,2.07,,11:34 PM,0
Saint-Vincent-de-Paul,FR,3.63,5.32,2.06,99,1029,Clear,08:31 AM,05:27 PM,1.34,,11:34 PM,6
Saint-Vincent-de-Paul,FR,3.63,5.32,2.06,99,1029,Clear,08:31 AM,05:27 PM,1.34,,11:34 PM,6
Les Moutiers-Hubert,FR,7.3,9.68,4.12,93,1038,Clouds,08:47 AM,05:02 PM,3.03,,11:34 PM,25
Les Moutiers-Hubert,FR,7.3,9.68,4.12,93,1038,Clouds,08:47 AM,05:02 PM,3.03,,11:34 PM,25
Ordiarp,FR,2.97,7.29,0.97,75,1029,Clear,08:29 AM,05:29 PM,1.37,,11:34 PM,4
Ordiarp,FR,2.97,7.29,0.97,75,1029,Clear,08:29 AM,05:29 PM,1.37,,11:34 PM,4
Uzeste,FR,2.73,4.09,1.94,86,1029,Clear,08:31 AM,05:22 PM,1.5,,11:34 PM,1
Uzeste,FR,2.73,4.09,1.94,86,1029,Clear,08:31 AM,05:22 PM,1.5,,11:34 PM,1
Bussière-Badil,FR,3.84,5.3,1.44,81,1030,Clear,08:32 AM,05:14 PM,2.99,,11:34 PM,0
Bussière-Badil,FR,3.84,5.3,1.44,81,1030,Clear,08:32 AM,05:14 PM,2.99,,11:34 PM,0
Ancemont,FR,2.73,6.97,-0.61,92,1037,Clear,08:27 AM,04:41 PM,3.63,,11:34 PM,2
Ancemont,FR,2.73,6.97,-0.61,92,1037,Clear,08:27 AM,04:41 PM,3.63,,11:34 PM,2
Ouides,FR,-2.71,-2.71,-2.71,97,1034,Clouds,08:16 AM,05:04 PM,0.84,,11:34 PM,85
Ouides,FR,-2.71,-2.71,-2.71,97,1034,Clouds,08:16 AM,05:04 PM,0.84,,11:34 PM,85
Tocane-Saint-Apre,FR,2.82,5.1,2.21,83,1030,Clear,08:31 AM,05:16 PM,2.84,,11:34 PM,0
Tocane-Saint-Apre,FR,2.82,5.1,2.21,83,1030,Clear,08:31 AM,05:16 PM,2.84,,11:34 PM,0
Simeyrols,FR,1.8,2.04,-1.86,86,1029,Clear,08:26 AM,05:14 PM,1.25,,11:34 PM,0
Simeyrols,FR,1.8,2.04,-1.86,86,1029,Clear,08:26 AM,05:14 PM,1.25,,11:34 PM,0
Singleyrac,FR,0.49,3.59,-1.61,93,1029,Mist,08:29 AM,05:18 PM,0.51,,11:34 PM,20
Singleyrac,FR,0.49,3.59,-1.61,93,1029,Mist,08:29 AM,05:18 PM,0.51,,11:34 PM,20
Urou-et-Crennes,FR,9.33,9.33,5.89,93,1037,Clouds,08:47 AM,05:04 PM,2.53,,11:34 PM,17
Urou-et-Crennes,FR,9.33,9.33,5.89,93,1037,Clouds,08:47 AM,05:04 PM,2.53,,11:34 PM,17
Avrilly,FR,7.52,7.52,7.52,92,1037,Clear,08:48 AM,05:07 PM,3.7,,11:34 PM,0
Avrilly,FR,7.52,7.52,7.52,92,1037,Clear,08:48 AM,05:07 PM,3.7,,11:34 PM,0
Dauzat-sur-Vodable,FR,-1.69,-1.69,-1.69,92,1034,Clouds,08:21 AM,05:05 PM,0.46,,11:34 PM,16
Dauzat-sur-Vodable,FR,-1.69,-1.69,-1.69,92,1034,Clouds,08:21 AM,05:05 PM,0.46,,11:34 PM,16
Les Billaux,FR,3.31,3.4,-0.75,81,1029,Clear,08:33 AM,05:20 PM,2.78,,11:34 PM,0
Les Billaux,FR,3.31,3.4,-0.75,81,1029,Clear,08:33 AM,05:20 PM,2.78,,11:34 PM,0
La Crabouille,FR,0.21,3.7,-1.5,83,1029,Mist,08:29 AM,05:17 PM,0.51,,11:34 PM,20
Argenton,FR,3.41,4.12,-1.08,84,1029,Clear,08:29 AM,05:21 PM,1.28,,11:34 PM,1
Argenton,FR,3.41,4.12,-1.08,84,1029,Clear,08:29 AM,05:21 PM,1.28,,11:34 PM,1
Toulon-sur-Allier,FR,-0.06,1.23,-1.88,97,1034,Clear,08:24 AM,04:59 PM,0.66,,11:34 PM,1
Toulon-sur-Allier,FR,-0.06,1.23,-1.88,97,1034,Clear,08:24 AM,04:59 PM,0.66,,11:34 PM,1
Saint-Léger-de-Balson,FR,2.8,4.99,2.01,86,1029,Clear,08:32 AM,05:23 PM,1.68,,11:34 PM,2
Saint-Léger-de-Balson,FR,2.8,4.99,2.01,86,1029,Clear,08:32 AM,05:23 PM,1.68,,11:34 PM,2
Bures-sur-Dives,FR,10.12,10.39,6.95,89,1038,Clouds,08:49 AM,05:02 PM,3.24,,11:34 PM,43
Saint-Sauveur-le-Vicomte,FR,10.72,10.73,9.38,81,1037,Clouds,08:56 AM,05:07 PM,3.36,,11:34 PM,55
Saint-Sauveur-le-Vicomte,FR,10.72,10.73,9.38,81,1037,Clouds,08:56 AM,05:07 PM,3.36,,11:34 PM,55
Montsurvent,FR,9.85,10.41,9.06,88,1037,Clear,08:54 AM,05:08 PM,3.18,,11:34 PM,8
Montsurvent,FR,9.85,10.41,9.06,88,1037,Clear,08:54 AM,05:08 PM,3.18,,11:34 PM,8
Digosville,FR,10.1,10.1,8.75,76,1038,Clouds,08:57 AM,05:06 PM,4.63,,11:34 PM,90
Digosville,FR,10.1,10.1,8.75,76,1038,Clouds,08:57 AM,05:06 PM,4.63,,11:34 PM,90
Saint-Fromond,FR,10.4,10.81,10.4,89,1037,Clouds,08:53 AM,05:06 PM,3.14,,11:34 PM,48
Saint-Fromond,FR,10.4,10.81,10.4,89,1037,Clouds,08:53 AM,05:06 PM,3.14,,11:34 PM,48
Yvrandes,FR,8.53,8.53,8.53,92,1037,Clear,08:50 AM,05:07 PM,2.92,,11:34 PM,1
Yvrandes,FR,8.53,8.53,8.53,92,1037,Clear,08:50 AM,05:07 PM,2.92,,11:34 PM,1
Beaupouyet,FR,1.09,5.05,-1.26,77,1029,Clear,08:31 AM,05:18 PM,2.44,,11:34 PM,0
Beaupouyet,FR,1.09,5.05,-1.26,77,1029,Clear,08:31 AM,05:18 PM,2.44,,11:34 PM,0
Tourgéville,FR,9.53,10.31,5.83,76,1038,Clouds,08:49 AM,05:01 PM,2.57,,11:34 PM,90
Tourgeville,FR,9.57,10.35,5.87,76,1038,Clouds,08:49 AM,05:01 PM,2.57,,11:34 PM,90
Lamberville,FR,9.66,9.66,9.66,91,1037,Clouds,08:52 AM,05:06 PM,2.99,,11:34 PM,27
Lamberville,FR,9.66,9.66,9.66,91,1037,Clouds,08:52 AM,05:06 PM,2.99,,11:34 PM,27
Lourenties,FR,1.94,4.72,1.83,93,1028,Clear,08:26 AM,05:25 PM,2.06,,11:34 PM,0
Lourenties,FR,1.94,4.72,1.83,93,1028,Clear,08:26 AM,05:25 PM,2.06,,11:34 PM,0
Bésingrand,FR,3.43,4.59,1.42,100,1028,Clear,08:28 AM,05:27 PM,2.06,,11:34 PM,0
Bésingrand,FR,3.43,4.59,1.42,100,1028,Clear,08:28 AM,05:27 PM,2.06,,11:34 PM,0
Saint-Haon,FR,-1.98,-1.98,-1.98,98,1034,Clouds,08:16 AM,05:04 PM,1.14,,11:34 PM,85
Saint-Haon,FR,-1.98,-1.98,-1.98,98,1034,Clouds,08:16 AM,05:04 PM,1.14,,11:34 PM,85
Saint-Rémy-en-Rollat,FR,0.97,2.43,-2.11,96,1034,Clear,08:23 AM,05:01 PM,0.96,,11:34 PM,2
Saint-Rémy-en-Rollat,FR,0.97,2.43,-2.11,96,1034,Clear,08:23 AM,05:01 PM,0.96,,11:34 PM,2
Saint-Laurent-des-Hommes,FR,1.44,5.34,-0.97,78,1029,Clear,08:31 AM,05:18 PM,2.56,,11:34 PM,0
Saint-Laurent-des-Hommes,FR,1.44,5.34,-0.97,78,1029,Clear,08:31 AM,05:18 PM,2.56,,11:34 PM,0
Saint-Laurent-de-Gosse,FR,5.26,8.27,1.95,91,1028,Clear,08:32 AM,05:29 PM,1.68,,11:35 PM,3
Saint-Laurent-de-Gosse,FR,5.26,8.27,1.95,91,1028,Clear,08:32 AM,05:29 PM,1.68,,11:35 PM,3
Pindères,FR,2.42,3.85,0.71,84,1029,Clear,08:29 AM,05:21 PM,1.19,,11:35 PM,2
Pindères,FR,2.42,3.85,0.71,84,1029,Clear,08:29 AM,05:21 PM,1.19,,11:35 PM,2
Braize,FR,1.22,3.57,0.08,96,1034,Clear,08:28 AM,05:02 PM,1.76,,11:35 PM,1
Braize,FR,1.22,3.57,0.08,96,1034,Clear,08:28 AM,05:02 PM,1.76,,11:35 PM,1
Saint-Germain-du-Salembre,FR,1.82,5.06,-1.25,78,1030,Clear,08:30 AM,05:16 PM,2.59,,11:35 PM,0
Saint-Germain-du-Salembre,FR,1.82,5.06,-1.25,78,1030,Clear,08:30 AM,05:16 PM,2.59,,11:35 PM,0
Meulles,FR,6.17,9.07,3.5,93,1038,Clouds,08:46 AM,05:01 PM,3.16,,11:35 PM,24
Meulles,FR,6.17,9.07,3.5,93,1038,Clouds,08:46 AM,05:01 PM,3.16,,11:35 PM,24
Inguiniel,FR,6.67,8.15,5.95,92,1036,Clear,08:57 AM,05:20 PM,5.32,,11:35 PM,1
Inguiniel,FR,6.67,8.15,5.95,92,1036,Clear,08:57 AM,05:20 PM,5.32,,11:35 PM,1
Saint-Loubouer,FR,2.99,4.41,1.23,86,1029,Clear,08:29 AM,05:25 PM,1.77,,11:35 PM,5
Saint-Loubouer,FR,2.99,4.41,1.23,86,1029,Clear,08:29 AM,05:25 PM,1.77,,11:35 PM,5
Martragny,FR,10.06,10.06,9.18,76,1038,Clouds,08:51 AM,05:04 PM,3.09,,11:35 PM,90
Martragny,FR,10.06,10.06,9.18,76,1038,Clouds,08:51 AM,05:04 PM,3.09,,11:35 PM,90
Lavoine,FR,-2.57,-0.06,-5.71,94,1034,Clear,08:21 AM,05:00 PM,1.02,,11:35 PM,5
Lavoine,FR,-2.57,-0.06,-5.71,94,1034,Clear,08:21 AM,05:00 PM,1.02,,11:35 PM,5
Chavenon,FR,-0.18,0.72,-0.62,97,1034,Clear,08:25 AM,05:02 PM,1.17,,11:35 PM,6
Chavenon,FR,-0.18,0.72,-0.62,97,1034,Clear,08:25 AM,05:02 PM,1.17,,11:35 PM,6
Saint-Julien-Puy-Lavèze,FR,-1.84,-1.84,-2.87,86,1033,Clear,08:24 AM,05:06 PM,2.45,,11:35 PM,0
Saint-Julien-Puy-Lavèze,FR,-1.84,-1.84,-2.87,86,1033,Clear,08:24 AM,05:06 PM,2.45,,11:35 PM,0
Huisnes-sur-Mer,FR,9.18,9.18,9.02,91,1037,Clear,08:52 AM,05:10 PM,3.27,,11:35 PM,0
Huisnes-sur-Mer,FR,9.18,9.18,9.02,91,1037,Clear,08:52 AM,05:10 PM,3.27,,11:35 PM,0
La Chapelle-Tringuard,FR,-1.99,-0.68,-3.23,92,1034,Clouds,08:20 AM,05:01 PM,0.45,,11:35 PM,20
Aurice,FR,3.62,4.88,1.71,99,1031,Fog,08:30 AM,05:25 PM,0,,11:35 PM,5
Aurice,FR,3.62,4.88,1.71,99,1031,Fog,08:30 AM,05:25 PM,0,,11:35 PM,5
Doizieux,FR,0.35,1.18,0.05,88,1033,Clouds,08:15 AM,04:59 PM,1.25,,11:35 PM,86
Doizieux,FR,0.35,1.18,0.05,88,1033,Clouds,08:15 AM,04:59 PM,1.25,,11:35 PM,86
Boujailles,FR,-1.96,1.27,-3.98,92,1034,Clouds,08:15 AM,04:47 PM,2.33,,11:35 PM,12
Boujailles,FR,-1.96,1.27,-3.98,92,1034,Clouds,08:15 AM,04:47 PM,2.33,,11:35 PM,12
Costaros,FR,-2.39,-2.39,-2.39,97,1034,Clouds,08:16 AM,05:04 PM,1.23,,11:35 PM,87
Costaros,FR,-2.39,-2.39,-2.39,97,1034,Clouds,08:16 AM,05:04 PM,1.23,,11:35 PM,87
Menat,FR,-0.22,1.4,-0.97,96,1034,Clear,08:24 AM,05:03 PM,1.22,,11:35 PM,6
Menat,FR,-0.22,1.4,-0.97,96,1034,Clear,08:24 AM,05:03 PM,1.22,,11:35 PM,6
Rapilly,FR,9.49,9.49,8.96,93,1037,Clouds,08:49 AM,05:05 PM,2.86,,11:35 PM,22
Rapilly,FR,9.49,9.49,8.96,93,1037,Clouds,08:49 AM,05:05 PM,2.86,,11:35 PM,22
Le Bosc-Renoult,FR,6,9.03,3.46,93,1038,Clouds,08:46 AM,05:02 PM,3.28,,11:35 PM,22
Le Bosc-Renoult,FR,6,9.03,3.46,93,1038,Clouds,08:46 AM,05:02 PM,3.28,,11:35 PM,22
Tocqueville,FR,10.66,10.66,10.66,76,1038,Clouds,08:56 AM,05:05 PM,4.63,,11:35 PM,90
Tocqueville,FR,10.66,10.66,10.66,76,1038,Clouds,08:56 AM,05:05 PM,4.63,,11:35 PM,90
Banvou,FR,9.05,9.05,9.05,93,1037,Clear,08:49 AM,05:06 PM,3.04,,11:35 PM,2
Banvou,FR,9.05,9.05,9.05,93,1037,Clear,08:49 AM,05:06 PM,3.04,,11:35 PM,2
Saires-la-Verrerie,FR,8.94,8.94,8.94,94,1037,Clear,08:48 AM,05:06 PM,2.9,,11:35 PM,3
Saires-la-Verrerie,FR,8.94,8.94,8.94,94,1037,Clear,08:48 AM,05:06 PM,2.9,,11:35 PM,3
